"Enhancer","Pvalue","Coeff","Exp_Pvalue","Trials","bh"
"mm10_chr5.72411930.72412430",0.720919051108305,-0.188801614145189,0.243,1000,0.66156655002879
"mm10_chr5.72412458.72412958",0.99856568514478,0.000505392148699533,0.403,1000,0.66156655002879
"mm10_chr5.72809168.72809668",0.827457235781363,-0.112867012284169,0.304,1000,0.66156655002879
"mm10_chr5.73362856.73363356",0.999386424483293,0.000302396531366461,0.427,1000,0.66156655002879
"mm10_chr5.73368982.73369482",0.838326524528131,-0.101032844846855,0.287,1000,0.66156655002879
"mm10_chr5.73584804.73585304",0.99992108875724,4.77973090683614e-05,0.923,1000,0.960726969622129
"mm10_chr5.73585680.73586180",0.999151393626934,-0.000374402106730106,0.625,1000,0.754556522361872
"mm10_chr5.73761685.73762185",0.686055927836545,-0.155609166443163,0.326,1000,0.66156655002879
"mm10_chr5.73854004.73854504",0.683550772018467,0.319631145963926,0.247,1000,0.66156655002879
"mm10_chr5.73903251.73903751",0.729913495696742,-0.207589083467582,0.429,1000,0.66156655002879
"mm10_chr5.73927347.73927847",0.125095809550826,-5.91233808856309,0.055,1000,0.66156655002879
"mm10_chr5.73993479.73993979",0.778064726070328,0.109290005345626,0.191,1000,0.66156655002879
"mm10_chr5.74096203.74096703",0.999831482331489,8.24549632579234e-05,0.796,1000,0.88030754091908
"mm10_chr5.74129637.74130137",0.783035248610574,0.0910990448171431,0.279,1000,0.66156655002879
"mm10_chr5.74245914.74246414",0.999994666806393,-1.9931271756005e-06,0.998,1000,1
"mm10_chr5.74252775.74253275",0.836372392875737,0.0801150564966016,0.377,1000,0.66156655002879
"mm10_chr5.74253888.74254388",0.690800502236623,-0.180994262630494,0.439,1000,0.66156655002879
"mm10_chr5.74254981.74255481",0.896631146296347,-0.0538329447229015,0.488,1000,0.671129384891499
"mm10_chr5.74258872.74259372",0.788270608150398,0.103109013641928,0.286,1000,0.66156655002879
"mm10_chr5.74260425.74260925",0.998475932259393,-0.000724815594840055,0.446,1000,0.66191101936844
"mm10_chr5.74645265.74645765",0.81749027186121,0.0698280980453694,0.316,1000,0.66156655002879
"mm10_chr5.74647604.74648104",0.616913090777255,-0.230505030657557,0.247,1000,0.66156655002879
"mm10_chr5.74755147.74755647",0.752102855961893,-0.123684821137144,0.21,1000,0.66156655002879
"mm10_chr5.74765895.74766395",0.83661117308193,0.0764297137954899,0.268,1000,0.66156655002879
"mm10_chr5.74767924.74768424",0.628075074579174,-0.296742993203071,0.086,1000,0.66156655002879
"mm10_chr5.74792203.74792703",0.800576858819539,0.139007559525917,0.437,1000,0.66156655002879
"mm10_chr5.74870587.74871087",0.741003139485914,-0.124627540521279,0.255,1000,0.66156655002879
"mm10_chr5.74910127.74910627",0.999581187187224,-0.000215401815328263,0.536,1000,0.694107236134583
"mm10_chr5.74935555.74936055",0.854525903366428,0.0584709583180534,0.318,1000,0.66156655002879
"mm10_chr5.74943933.74944433",0.790358025129299,-0.156121027997168,0.342,1000,0.66156655002879
"mm10_chr5.74961079.74961579",0.751089559676321,-0.154108253435664,0.465,1000,0.664263198034065
"mm10_chr5.74980092.74980592",0.999689877649705,-0.000214384330932872,0.624,1000,0.753916147065147
"mm10_chr5.74994906.74995406",0.999592812810216,0.000216422278483368,0.644,1000,0.768224738182848
"mm10_chr5.75209848.75210348",0.999825611906798,7.93916441035165e-05,0.857,1000,0.921208059682459
"mm10_chr5.75260265.75260765",0.712665875963525,0.122583787047085,0.157,1000,0.66156655002879
"mm10_chr5.75288885.75289385",0.999634994493225,-0.000168242715235364,0.697,1000,0.806896442796319
"mm10_chr5.75301712.75302212",0.78709631573277,-0.112361034835273,0.223,1000,0.66156655002879
"mm10_chr5.75354646.75355146",0.627470192929873,-0.188659252629357,0.342,1000,0.66156655002879
"mm10_chr5.75450036.75450536",0.792867780026038,0.101439141173762,0.323,1000,0.66156655002879
"mm10_chr5.75500562.75501062",0.999940987537932,-1.98729809038137e-05,0.908,1000,0.951281088807408
"mm10_chr5.75512518.75513018",0.999103608553611,-0.000352374685737127,0.609,1000,0.743089316734221
"mm10_chr5.75547416.75547916",0.999514592946434,0.000190885270284842,0.699,1000,0.808517753610759
"mm10_chr5.75701541.75702041",0.769232366412613,0.247798240712559,0.273,1000,0.66156655002879
"mm10_chr5.75852970.75853470",0.802422429307792,-0.176187462124447,0.271,1000,0.66156655002879
"mm10_chr5.75862540.75863040",0.785894671290707,-0.109584912765485,0.456,1000,0.662853642866321
"mm10_chr5.75871014.75871514",0.675045788876947,-0.148893620554004,0.1,1000,0.66156655002879
"mm10_chr5.76049709.76050209",0.885442711637489,-0.091726484309843,0.245,1000,0.66156655002879
"mm10_chr5.76419086.76419586",0.999727594838216,0.000104624628954086,0.533,1000,0.692536436856912
"mm10_chr5.76429277.76429777",0.99998433026136,5.95248379786801e-06,0.972,1000,0.987821075476248
"mm10_chr5.76701003.76701503",0.695549062493571,-0.167925193210054,0.107,1000,0.66156655002879
"mm10_chr5.76705581.76706081",0.816026107711266,0.0899404013911595,0.249,1000,0.66156655002879
"mm10_chr5.76707893.76708393",0.999944002333535,2.43280644641052e-05,0.926,1000,0.96286865073246
"mm10_chr5.76718717.76719217",0.920373879180094,-0.0657485335412528,0.337,1000,0.66156655002879
"mm10_chr5.76719233.76719733",0.993793132012248,-0.00298631544311508,0.328,1000,0.66156655002879
"mm10_chr5.76928052.76928552",0.99936171610033,-0.000323713329073666,0.667,1000,0.784722311396469
"mm10_chr5.77151091.77151591",0.73781147277435,0.13626595911518,0.249,1000,0.66156655002879
"mm10_chr5.77360968.77361468",0.72924698652191,-0.161578882367788,0.232,1000,0.66156655002879
"mm10_chr5.77460277.77460777",0.61143957235989,0.943493062329803,0.349,1000,0.66156655002879
"mm10_chr5.77636139.77636639",0.750580737565485,0.125538046822123,0.087,1000,0.66156655002879
"mm10_chr5.77671979.77672479",0.7498462875309,0.138097822793259,0.277,1000,0.66156655002879
"mm10_chr5.77677526.77678026",0.625215809896672,-0.244295909104292,0.0143,10000,0.66156655002879
"mm10_chr5.77678162.77678662",0.998587152301213,0.000767874156452968,0.388,1000,0.66156655002879
"mm10_chr5.77736052.77736552",0.999600387233352,-0.000230886497486622,0.686,1000,0.798521525979631
"mm10_chr5.77807710.77808210",0.78017721180026,-0.0995292429667729,0.526,1000,0.688482316860127
"mm10_chr5.77891663.77892163",0.822048035987616,-0.0680352069460478,0.295,1000,0.66156655002879
"mm10_chr5.78275260.78275760",0.595794410817467,-0.476934419484321,0.177,1000,0.66156655002879
"mm10_chr5.79063768.79064268",0.999676336786448,-0.000144896731169618,0.588,1000,0.728218042903321
"mm10_chr5.80254931.80255431",0.730864344889224,-0.189366868153057,0.206,1000,0.66156655002879
"mm10_chr5.80508626.80509126",0.703917089334004,-0.463013059432414,0.225,1000,0.66156655002879
"mm10_chr5.81068771.81069271",0.994625290517829,0.00198672985097592,0.226,1000,0.66156655002879
"mm10_chr5.81085254.81085754",0.803760429779388,-0.0784159355296684,0.35,1000,0.66156655002879
"mm10_chr5.81088599.81089099",0.754796367064165,0.120188752674528,0.185,1000,0.66156655002879
"mm10_chr5.81213923.81214423",0.999811515079994,-0.000117702307020562,0.729,1000,0.831944354183591
"mm10_chr5.81221320.81221820",0.727028613270563,-0.173677332001812,0.257,1000,0.66156655002879
"mm10_chr5.81222390.81222890",0.717415103488756,-0.251563952705671,0.256,1000,0.66156655002879
"mm10_chr5.81224514.81225014",0.998832145769331,-0.000847761114033226,0.607,1000,0.741642036600833
"mm10_chr5.81256024.81256524",0.913584157837969,-0.03371955163842,0.467,1000,0.664670184473806
"mm10_chr5.81282144.81282644",0.722064780638331,-0.131102746156358,0.42,1000,0.66156655002879
"mm10_chr5.81344300.81344800",0.995532842805323,0.00173631249387143,0.355,1000,0.66156655002879
"mm10_chr5.81465924.81466424",0.787216171533915,0.0735026992163902,0.205,1000,0.66156655002879
"mm10_chr5.81466565.81467065",0.698237734670292,-0.1907471587821,0.209,1000,0.66156655002879
"mm10_chr5.81508771.81509271",0.79486275099412,0.12496963459808,0.224,1000,0.66156655002879
"mm10_chr5.81519383.81519883",0.833982413513062,0.101468049133703,0.265,1000,0.66156655002879
"mm10_chr5.81519892.81520392",0.740983444161136,-0.0994004745776501,0.216,1000,0.66156655002879
"mm10_chr5.81612291.81612791",0.808665738372163,-0.102651112138716,0.381,1000,0.66156655002879
"mm10_chr5.81843725.81844225",0.708447197185781,0.144831953058606,0.28,1000,0.66156655002879
"mm10_chr5.81909947.81910447",0.66839848600652,-0.210480250761597,0.182,1000,0.66156655002879
"mm10_chr5.82060549.82061049",0.99987190729451,-7.7384636879459e-05,0.833,1000,0.905163980920459
"mm10_chr5.82208241.82208741",0.999226275578698,-0.00229175845051517,0.479,1000,0.668044012409514
"mm10_chr5.82312040.82312540",0.747434824400865,0.193415555936457,0.253,1000,0.66156655002879
"mm10_chr5.82346617.82347117",0.83381761117664,0.150495555117613,0.425,1000,0.66156655002879
"mm10_chr5.82441282.82441782",0.768218721948378,0.0824037106577249,0.282,1000,0.66156655002879
"mm10_chr5.82698827.82699327",0.999778567980045,-0.000247562037985112,0.588,1000,0.728218042903321
"mm10_chr5.82728174.82728674",0.715940242706193,-0.139762262183879,0.213,1000,0.66156655002879
"mm10_chr5.83248865.83249365",0.741209275921893,-0.191546714863483,0.423,1000,0.66156655002879
"mm10_chr5.83267291.83267791",0.722061229753093,0.215386636245077,0.385,1000,0.66156655002879
"mm10_chr5.83440184.83440684",0.875486011503204,0.120674946197779,0.253,1000,0.66156655002879
"mm10_chr5.83484090.83484590",0.71495808427719,0.561390051630442,0.195,1000,0.66156655002879
"mm10_chr5.83579636.83580136",0.807676552804724,0.0840902581183526,0.381,1000,0.66156655002879
"mm10_chr5.83778524.83779024",0.929929405554811,0.0662537821026414,0.271,1000,0.66156655002879
"mm10_chr5.84095932.84096432",0.620635725604359,-0.210759563431892,0.153,1000,0.66156655002879
"mm10_chr5.84111111.84111611",0.999339319858858,-0.000201868891011969,0.367,1000,0.66156655002879
"mm10_chr5.84263864.84264364",0.995599881555097,-0.00243923561907315,0.345,1000,0.66156655002879
"mm10_chr5.84317737.84318237",0.614141997215599,-0.17138413084602,0.084,1000,0.66156655002879
"mm10_chr5.84318288.84318788",0.800700797335192,-0.135870587956556,0.182,1000,0.66156655002879
"mm10_chr5.84872580.84873080",0.730110094880852,0.151953412620018,0.219,1000,0.66156655002879
"mm10_chr5.84896631.84897131",0.754052562857764,-0.132623400862873,0.272,1000,0.66156655002879
"mm10_chr5.85162206.85162706",0.710950873382498,-0.121960669002306,0.298,1000,0.66156655002879
"mm10_chr5.85248720.85249220",0.860372934018515,0.058980836160548,0.395,1000,0.66156655002879
"mm10_chr5.85731229.85731729",0.998522616693203,-0.000582622763270339,0.539,1000,0.696067259077677
"mm10_chr5.85779101.85779601",0.997329707368338,-0.000873465678186646,0.282,1000,0.66156655002879
"mm10_chr5.85936614.85937114",0.777861727507357,-0.142351827776259,0.278,1000,0.66156655002879
"mm10_chr5.86352917.86353417",0.926248226508336,0.0207066546930082,0.404,1000,0.66156655002879
"mm10_chr5.88807672.88808172",0.844735778743291,0.0673259003391137,0.346,1000,0.66156655002879
"mm10_chr5.88958831.88959331",0.752898015930599,0.160590672839942,0.34,1000,0.66156655002879
"mm10_chr5.88960513.88961013",0.990671993481548,-0.00603018637306997,0.503,1000,0.677282268370607
"mm10_chr5.88961052.88961552",0.752416865897016,-0.1024800863121,0.248,1000,0.66156655002879
"mm10_chr5.88964781.88965281",0.70870312624348,-0.121556970763974,0.2,1000,0.66156655002879
"mm10_chr5.88966474.88966974",0.999888654081364,-4.40825705101529e-05,0.896,1000,0.945229536921151
"mm10_chr5.88968757.88969257",0.799332252268226,-0.0874293683199325,0.337,1000,0.66156655002879
"mm10_chr5.88973842.88974342",0.823123478062563,0.0814234145435601,0.379,1000,0.66156655002879
"mm10_chr5.88976772.88977272",0.734467730390809,-0.219005933929546,0.237,1000,0.66156655002879
"mm10_chr5.88981454.88981954",0.857341567149585,0.0729806715754077,0.237,1000,0.66156655002879
"mm10_chr5.88989879.88990379",0.777952470973887,0.162669062900014,0.325,1000,0.66156655002879
"mm10_chr5.88996256.88996756",0.998006749021576,0.00140674145076281,0.311,1000,0.66156655002879
"mm10_chr5.88997088.88997588",0.99998969920583,4.79772278011138e-06,0.982,1000,0.992449626809748
"mm10_chr5.89048839.89049339",0.803689353825384,0.11648465392918,0.347,1000,0.66156655002879
"mm10_chr5.89088297.89088797",0.715693721410622,-0.166655267623784,0.324,1000,0.66156655002879
"mm10_chr5.89105343.89105843",0.621298062372995,0.197770357932029,0.153,1000,0.66156655002879
"mm10_chr5.89106195.89106695",0.737149712851086,-0.187834016690714,0.258,1000,0.66156655002879
"mm10_chr5.89106744.89107244",0.999866360236017,-0.000156594921380227,0.756,1000,0.852342283899014
"mm10_chr5.89109841.89110341",0.699947597342474,-0.173489957791493,0.25,1000,0.66156655002879
"mm10_chr5.89110740.89111240",0.737392781805511,0.163399359404105,0.327,1000,0.66156655002879
"mm10_chr5.89120891.89121391",0.99965410754515,-0.000202125242994197,0.701,1000,0.81010851756641
"mm10_chr5.89123417.89123917",0.873322317780976,0.0498475414017461,0.344,1000,0.66156655002879
"mm10_chr5.89125687.89126187",0.664178950203751,-0.160108084846883,0.269,1000,0.66156655002879
"mm10_chr5.89137215.89137715",0.723587905320188,-0.141131574832158,0.259,1000,0.66156655002879
"mm10_chr5.89141686.89142186",0.749511159477386,-0.137732491909475,0.474,1000,0.666780040053405
"mm10_chr5.89147115.89147615",0.716580119707853,-0.129777376396247,0.257,1000,0.66156655002879
"mm10_chr5.89149578.89150078",0.764419048684679,-0.116366094452953,0.31,1000,0.66156655002879
"mm10_chr5.89172178.89172678",0.711937519409945,-0.164279054253811,0.189,1000,0.66156655002879
"mm10_chr5.89190021.89190521",0.708239797848927,0.135956630319498,0.267,1000,0.66156655002879
"mm10_chr5.89209875.89210375",0.998521120973682,-0.000590414724931949,0.41,1000,0.66156655002879
"mm10_chr5.89254321.89254821",0.99907031481188,0.000457248006263279,0.591,1000,0.730270321776735
"mm10_chr5.89384204.89384704",0.677549594095776,-0.24392730183032,0.262,1000,0.66156655002879
"mm10_chr5.89611213.89611713",0.797922081678786,0.125284428815043,0.391,1000,0.66156655002879
"mm10_chr5.89714501.89715001",0.826175342119898,0.134956684958626,0.145,1000,0.66156655002879
"mm10_chr5.89727448.89727948",0.999449838000905,-0.000211451362847555,0.411,1000,0.66156655002879
"mm10_chr5.89728019.89728519",0.878545073291457,-0.0434329368329585,0.491,1000,0.672238934459514
"mm10_chr5.89844369.89844869",0.830413953590982,-0.178116009861781,0.442,1000,0.66156655002879
"mm10_chr5.89845064.89845564",0.999979247631056,1.29677785759362e-05,0.966,1000,0.984959506456588
"mm10_chr5.89859552.89860052",0.997914420079257,0.000539331831920147,0.43,1000,0.66156655002879
"mm10_chr5.90119280.90119780",0.999873914846505,-9.89091708530241e-05,0.721,1000,0.825945773307964
"mm10_chr5.90661362.90661862",0.760014925218129,-0.0963674594535701,0.328,1000,0.66156655002879
"mm10_chr5.90977224.90977724",0.774301695486383,0.116272230476243,0.158,1000,0.66156655002879
"mm10_chr5.91198527.91199027",0.676280189338222,-0.136577291254774,0.183,1000,0.66156655002879
"mm10_chr5.91307835.91308335",0.99922290634572,-0.000451227391838185,0.391,1000,0.66156655002879
"mm10_chr5.91444788.91445288",0.989185153888233,0.00884468204857255,0.371,1000,0.66156655002879
"mm10_chr5.91463498.91463998",0.705452050792325,-0.186082980799634,0.229,1000,0.66156655002879
"mm10_chr5.91465052.91465552",0.79138100441031,0.372018839366871,0.263,1000,0.66156655002879
"mm10_chr5.91566006.91566506",0.695881600522851,0.148338456518208,0.136,1000,0.66156655002879
"mm10_chr5.91594887.91595387",0.809509752288261,-0.154538552629811,0.221,1000,0.66156655002879
"mm10_chr5.91596347.91596847",0.746710104640572,-0.172089642823931,0.138,1000,0.66156655002879
"mm10_chr5.91610385.91610885",0.803903252715577,-0.0793895883608316,0.357,1000,0.66156655002879
"mm10_chr5.91616446.91616946",0.739390552193669,-0.116301737195528,0.263,1000,0.66156655002879
"mm10_chr5.91621901.91622401",0.999955160699875,2.7727551128089e-05,0.945,1000,0.973557612980108
"mm10_chr5.91692366.91692866",0.741153483168762,-0.168523284260551,0.272,1000,0.66156655002879
"mm10_chr5.91709407.91709907",0.999526850387405,-0.000227925424142851,0.657,1000,0.777761033671571
"mm10_chr5.91790237.91790737",0.999878952031764,4.15732892280309e-05,0.834,1000,0.905812711400316
"mm10_chr5.91822554.91823054",0.81141368733292,0.0715877573970829,0.369,1000,0.66156655002879
"mm10_chr5.91823338.91823838",0.7348415721305,-0.223827280195267,0.371,1000,0.66156655002879
"mm10_chr5.91826575.91827075",0.805600653320667,-0.137440936029589,0.374,1000,0.66156655002879
"mm10_chr5.91842923.91843423",0.838439592042715,-0.116885666828228,0.453,1000,0.662754568626604
"mm10_chr5.91843789.91844289",0.997942519790621,0.00076938550058928,0.457,1000,0.662853642866321
"mm10_chr5.91844575.91845075",0.723488507376959,-0.183702211789308,0.298,1000,0.66156655002879
"mm10_chr5.91891470.91891970",0.814340299852313,0.0975456134653894,0.203,1000,0.66156655002879
"mm10_chr5.91909176.91909676",0.704290536063732,-0.161188029595904,0.257,1000,0.66156655002879
"mm10_chr5.92103855.92104355",0.715298956770227,-0.122858435499059,0.365,1000,0.66156655002879
"mm10_chr5.92461284.92461784",0.996008299341225,0.0030707918013867,0.319,1000,0.66156655002879
"mm10_chr5.92988667.92989167",0.748186293626584,-0.139000482791717,0.285,1000,0.66156655002879
"mm10_chr5.93000732.93001232",0.775045948621614,-0.0913360208310161,0.459,1000,0.662853642866321
"mm10_chr5.93005937.93006437",0.997365891963647,-0.00114396864218858,0.337,1000,0.66156655002879
"mm10_chr5.93020343.93020843",0.649441126614152,0.169623791934267,0.258,1000,0.66156655002879
"mm10_chr5.93114530.93115030",0.609255743515295,-0.233206967809253,0.07,1000,0.66156655002879
"mm10_chr5.93115675.93116175",0.802823301936028,-0.109817352373255,0.222,1000,0.66156655002879
"mm10_chr5.93127417.93127917",0.999131935274161,-0.000356326629723612,0.505,1000,0.678268732820778
"mm10_chr5.95880867.95881367",0.999991491672204,4.92999438493e-06,0.944,1000,0.972973343115676
"mm10_chr5.96304950.96305450",0.997963263398169,-0.00105340911629079,0.482,1000,0.668935210340002
